Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Sierra Leone,SLE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,27.2,30.85,37.39,54.78,61.09,61.34,75.43,110.06,96.32,93.62
Sierra Leone,SLE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,1.6,1.6
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.355,6.305,6.23,6.087,5.919,5.807,5.737,4.703,4.548,4.466
Sierra Leone,SLE,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,95.11907,98.11179
Sierra Leone,SLE,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,32.50901,..
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,65.93,..,..,56.34,..,..
Sierra Leone,SLE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.75,8.75,..,14.51612903,14.51612903,14.51612903,14.51612903,12.09677419,12.39669421,12.39669421
Sierra Leone,SLE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,40.57012784,40.896673,42.08865348,43.27885827,44.46723268,45.68397199,46.92021668,56.65253629,57.84746516,59.03747608
Sierra Leone,SLE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,10.42,..,..,..,6.5,..,..
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.626,35.867,36.109,36.352,36.596,36.919,37.303,40.432,40.829,41.228
Sierra Leone,SLE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,73.9,..,73.9,..,72.5475,..,69.80989,58.85944,..,56.12183
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,63.50882516,67.29143807,71.21242727,74.13282073,76.66014131,78.73834857,80.49008035,98.92889997,101.3407177,103.8225686
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.512155618,2.742527343,2.164617616,2.053952988,1.584946609,1.426813932,1.486395848,0.973262106,0.923453252,1.116382358
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.05,45.661,46.359,46.963,47.577,48.237,49.323,56.393,57.189,58.404
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.517029285,7.475236416,10.4258585,13.37124634,16.31374741,19.2557106,14.39999962,50.30675888,55.09999847,58.32719421
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.548167581,0.558816517,0.57236667,0.583891279,0.65347563,0.70281832,0.681758304,0.575852689,0.509091503,0.568856651
Solomon Islands,SLB,Forest area (% of land area),AG.LND.FRST.ZS,90.66095034,90.63479814,90.60864594,90.58249375,90.55634155,90.53018935,90.50403716,90.29481958,90.26866738,90.24258664
Solomon Islands,SLB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1530,1410,1340,1440,1570,1700,1740,2430,2420,2480
Solomon Islands,SLB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,13.3,13.1,12.6,12.7,12.5,12.8,18.7,18.5,18.1
Solomon Islands,SLB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.27,90.02,92.27,95.75,109.79,124.85,125.96,99.84,100.59,99.58
Solomon Islands,SLB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.756,4.692,4.626,4.572,4.518,4.475,4.477,4.418,4.356,4.293
Solomon Islands,SLB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,75.38095,79.90177,70.22557,70.59233,72.40265
Solomon Islands,SLB,"School enrollment, secondary (% net)",SE.SEC.NENR,18.85258,21.90283,28.24717,..,..,..,34.28613,..,..,..
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.040816327,..,0,0,0,0,0,2,2,2
Solomon Islands,SLB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,78.68496261,78.73919052,78.79454111,78.85100693,78.90859068,78.10980068,77.15285621,70.1311317,69.32991889,68.54479789
Solomon Islands,SLB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.813,16.201,16.597,17.001,17.413,17.832,18.259,21.896,22.36,22.823
Solomon Islands,SLB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,15.36184352,15.73401215,16.10432297,16.47788496,16.8554841,17.23779921,17.628796,21.34244373,21.88853162,22.44022865
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.225,67.364,67.515,67.644,67.801,67.936,68.09,69.234,69.583,69.801
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1.892501235,4.504615784,7.400000095,9.708440781,12.30484962,14.90072155,15.23378563,51.29363632,51.13486099,51.11323547
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.055644321,0.05605933,0.060566758,0.059016542,0.056961534,0.055410702,0.053917613,0.048913405,0.047275824,0.046058004
Somalia,SOM,Forest area (% of land area),AG.LND.FRST.ZS,11.97915006,11.85680811,11.73446616,11.61212421,11.48978226,11.3674403,11.24509835,10.26636274,10.14402079,10.02167883
Somalia,SOM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,930,1080,1120
Somalia,SOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,70.6,70.5,70.6,70.7,70.8,70.9,60.4,59.9,59.7
Somalia,SOM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.93,99.14,101.37,102.27,103.83,106.65,101.28,100.6,101.92,97.48
Somalia,SOM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1
Somalia,SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.61,7.582,7.578,7.547,7.522,7.484,7.458,7.057,6.978,6.886
Somalia,SOM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,8,7.80669145,13.81818182,13.81818182,..
Somalia,SOM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,23.66108119,25.22862232,26.79330327,28.55890024,30.31993875,32.07421631,33.82365761,47.14312859,48.71115368,50.27459621
Somalia,SOM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.247,33.617,33.99,34.756,35.531,36.311,37.1,42.679,43.245,43.816
Somalia,SOM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,13.90229381,14.45906048,15.00159881,15.55501164,16.12738547,16.68519782,17.19159148,21.21534575,21.94010584,22.78325469
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.66,50.74,50.731,50.614,50.538,50.661,50.597,54.277,54.857,55.044
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.28246307,70.19999695,76.69999695,78.80000305,80.90000153,80.80000305,80.69999695,85.90000153,85.30000305,83.90000153
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.080799831,6.786831273,6.951621386,7.340136946,7.825892667,7.704432492,7.673752776,8.184375567,7.602569409,7.534988753
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,14.65521107,14.62520505,14.59519904,14.56519302,14.535187,14.50518098,14.47517497,14.23512682,14.20512081,14.17511479
South Africa,ZAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7980,8250,8670,9000,9630,10360,11170,13220,13270,13350
South Africa,ZAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,3.9,3.7,3.6,3.4,3.4,3.5,4.8,5.2,5.4
South Africa,ZAF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,71.15,68.13,72.34,72.77,74.45,79,76.7,102.95,100.99,96.06
South Africa,ZAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.3,12.3,13,13.7,14.1,14.6,14.9,17.9,18.2,18.4
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.413,2.373,2.324,2.358,2.436,2.512,2.548,2.424,2.359,2.261
South Africa,ZAF,"School enrollment, primary (% net)",SE.PRM.NENR,85.94651,86.85367,87.57863,89.12303,89.06283,88.64586,..,..,84.35479,..
South Africa,ZAF,"School enrollment, secondary (% net)",SE.SEC.NENR,58.85436,59.68998,61.81554,63.53457,65.07833,66.15872,..,..,90.54401,..
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,42.61,52.9,52.52,50.45,48.31,50.37,51.87,49.42,50.92,51.03
South Africa,ZAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614,29.8245614,29.8245614,29.8245614,32.77870216,32.75,32.75,41.5,42,42
South Africa,ZAF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,84.48006083,85.01809268,85.56443069,86.10734795,86.640904,87.16428233,87.67812704,91.44727967,91.87634387,92.29629284
South Africa,ZAF,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,33.2,34.21,38.4,37.18,33.66,33.37,32.68,28.31,28.15,29.09
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.891,57.368,57.898,58.446,58.993,59.536,60.077,64.312,64.828,65.341
South Africa,ZAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,27.60971,..,27.22887,..,26.84803,..,26.46718,24.94382,..,24.56298
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,38.59010131,38.93339653,39.28934704,39.65414602,40.02676718,40.4068511,40.79809083,45.11582076,46.0613013,46.51120197
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.38376969,1.290746983,1.109437883,1.099182075,1.065199645
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.47,57.261,55.666,54.331,54.043,53.98,54.278,63.38,63.95,64.747
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,0.643131793,4.097183704,4.601339817,5.117367744
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.075202472,0.082741373,0.10085431,0.107738767,0.130103683,0.119020512,0.124374604,0.136088589,0.175928837,0.156351309
South Sudan,SSD,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,11.32562151,11.32562151,11.32562151
South Sudan,SSD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,1210,1040,..
South Sudan,SSD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..,..,..,98.56,100.64,100.8
South Sudan,SSD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.9,1.9,2,2,2,2,2,1.9,1.9,2
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.513,7.369,7.191,6.851,6.517,6.171,5.82,5.022,4.937,4.855
South Sudan,SSD,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,35.20717,..
South Sudan,SSD,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,5.48403,..
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,26.5060241,26.5060241,28.45953003
South Sudan,SSD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,41.27738534,41.24750946,41.1868131
South Sudan,SSD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.504,16.632,16.761,16.891,17.023,17.154,17.287,18.626,18.852,19.092
South Sudan,SSD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,99.8,..,99.8,..,99.8,94.2,..,94.2
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,17.74450335,17.71446046,17.51159939
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,8.619559859,10.56146145,4.601531486
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.028,46.881,47.492,50.253,50.917,51.545,52.016,54.973,55.566,55.544
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.26280212,63.59999847,80.69999695,74.99881744,76.56858063,78.13780975,82.05000305,92.66051483,94.35186768,97.5
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.58201775,0.573612341,0.597257145,0.645665666,0.663748824,0.715498009,0.629818973,0.847020887,0.971034812,1.034127246
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,34.54664328,34.44649976,34.34635624,34.24621273,34.14606921,34.04592569,33.94578217,33.86668793,34.39516585,34.34411
Sri Lanka,LKA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4420,4420,4640,4990,5360,5810,6390,11450,11920,12730
Sri Lanka,LKA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,16.7,16.1,15.7,15,14,13.2,6,5.2,4.7
Sri Lanka,LKA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,68.86,66.67,67.7,70.36,67.02,73.32,74.81,89.76,105.56,104.68
Sri Lanka,LKA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.191,2.261,2.275,2.276,2.267,2.283,2.344,2.13,2.091,2.068
Sri Lanka,LKA,"School enrollment, primary (% net)",SE.PRM.NENR,..,99.72458,99.92302,99.61839,96.84556,97.19208,96.53303,97.26222,98.91893,98.90304
Sri Lanka,LKA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,36.49,31.9,33.6,35.56,34.73,34.55,35.49,34.54,35.77,35.77
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,4.444444444,4.444444444,4.888888889,4.888888889,4.888888889,5.777777778,4.888888889,5.777777778
Sri Lanka,LKA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,80.04477192,80.61258078,81.2801927,81.94948944,82.62031613,83.29253597,83.9664351,89.41811478,90.11102857,90.80674449
Sri Lanka,LKA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,3.1,3.13,3.06
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.38,18.365,18.349,18.334,18.319,18.303,18.288,18.218,18.256,18.311
Sri Lanka,LKA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,299.4355924,301.5743422,303.9782491,306.5545527,309.1556849,311.6725881,314.0803221,331.3347154,338.8105278,342.5750893
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,2.412647012,2.553055,2.114142415
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.355,70.787,71.117,71.373,67.091,72.118,71.969,74.651,74.927,75.331
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.38743591,89.90000153,90.35829163,90.83469391,91.30821228,91.78118896,92.25604248,96.43763733,97.03273773,97.63970947
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.419435737,2.62712181,2.67863213,2.734180942,2.731994228,2.681605456,2.857571935,2.898103018,2.85839554,2.870536752
St. Lucia,LCA,Forest area (% of land area),AG.LND.FRST.ZS,34.44262295,34.40327869,34.36393443,34.32459016,34.2852459,34.24590164,34.20655738,34.04918033,34.04918033,34.04918033
St. Lucia,LCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8660,8450,8670,9040,9740,9950,11060,13130,12650,13690
St. Lucia,LCA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,172,143.96,171.64,147.57,140.82,113.1,120.52,101.3,101.19,97.51
St. Lucia,LCA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.202,2.06,1.933,1.826,1.74,1.675,1.63,1.485,1.473,1.461
St. Lucia,LCA,"School enrollment, primary (% net)",SE.PRM.NENR,89.26997,90.22427,97.46535,95.94187,94.24963,91.79219,94.16778,..,94.16119,94.85034
St. Lucia,LCA,"School enrollment, secondary (% net)",SE.SEC.NENR,62.29479,60.86982,60.42583,63.7075,62.68135,68.03964,68.6966,..,80.79577,78.60232
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,62,53.61,..,62.25,61.8,60.8,61.4,..,..,..
St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.11111111,..,11.11111111,11.11111111,11.11111111,11.11111111,0,16.66666667,16.66666667,16.66666667
St. Lucia,LCA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,90.37986953,90.36279559,90.29791395,90.65216558,91.01526596,91.38715052,91.76730289,95.1280438,95.56809428,96.00804027
St. Lucia,LCA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.774,27.473,26.329,25.216,24.133,23.085,22.068,18.482,18.515,18.558
St. Lucia,LCA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,261.4754098,263.2688525,265.2442623,267.2901639,269.2442623,271.1245902,272.9016393,286.5639344,287.9065574,289.2016393
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.768,71.135,71.472,71.771,72.028,72.245,72.465,72.864,73.138,73.112
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.8817749,82.41000366,82.46812439,83.75227356,85.03353119,86.31426239,87.59685516,98.24042511,99.6432724,99.80084229
